0.0060120240480961,5.576980009400996e-06,0.00015106109184887805,0.0002014147891318374,5.577011763958485e-06,5.577423869380013e-06
0.0120240480961923,2.497998943686006e-05,0.0003021221836977586,0.0004028295782636781,2.4702505750278294e-05,2.4547229484230484e-05
0.0180360721442885,6.205365847369039e-05,0.0004531832755466392,0.0006042443673955188,6.0311991065633524e-05,5.979297751002401e-05
0.0240480961923847,0.0001168163064667,0.0006042443673955198,0.0008056591565273597,0.0001110711959056648,0.00010949488503137136
0.0300601202404809,0.000185538686816,0.0007553054592444003,0.0010070739456592003,0.00017491981295837566,0.00017179712912895916
0.0360721442885771,0.0002693711223708,0.0009063665510932808,0.0012084887347910411,0.00025039200833031875,0.0002448929025025699
0.0420841683366733,0.0003728294820725,0.0010574276429421614,0.0014099035239228818,0.00033956240359543627,0.00033112751419933314
0.0480961923847695,0.0004949495295625,0.001208488734791042,0.0016113183130547226,0.00044629999039631535,0.0004338743024108668
0.0541082164328657,0.000630942035103,0.0013595498266399224,0.001812733102186563,0.0005635662802756724,0.0005471565238284212
0.0601202404809619,0.0007766385109815,0.0015106109184888031,0.002014147891318404,0.0006897886729808683,0.0006689506526152684
0.0661322645290581,0.0009455464776642,0.0016616720103376837,0.0022155626804502447,0.0008258695024695456,0.0007990737628157608
0.0721442885771543,0.0011273495876281,0.0018127331021865643,0.0024169774695820857,0.0009740508035226238,0.0009410370722728517
0.0781563126252505,0.0013271026448941,0.001963794194035445,0.0026183922587139264,0.0011368796752221967,0.0010961756703386039
0.0841683366733467,0.0015421999894252,0.0021148552858843254,0.002819807047845767,0.0013104837804367557,0.0012625379232171947
0.0901803607214428,0.0017681354439488,0.0022659163777332034,0.0030212218369776046,0.001491520277993066,0.001436526542672336
0.096192384769539,0.0020123937965146,0.002416977469582084,0.003222636626109445,0.001681851937924517,0.001619285785811391
0.1022044088176352,0.0022714749213413,0.0025680385614309646,0.003424051415241286,0.0018850737810809876,0.0018148739835316134
0.1082164328657314,0.0025525513000382,0.0027190996532798447,0.003625466204373126,0.002103249160089191,0.0020250365098539833
0.1142284569138276,0.0028546237484858,0.002870160745128726,0.003826880993504968,0.0023368857866252787,0.0022500199739647854
0.1202404809619238,0.0031622105985253,0.0030212218369776063,0.004028295782636808,0.002573213425346442,0.0024781483892342047
0.12625250501002,0.0034858052279819,0.003172282928826487,0.004229710571768649,0.0028178586254759834,0.0027131779940563084
0.1322645290581162,0.003812829834176,0.0033233440206753674,0.004431125360900489,0.003066299671579047,0.002953318592907273
0.1382765531062124,0.0041750918718192,0.003474405112524248,0.00463254015003233,0.0033329581946222654,0.0032113401325848203
0.1442885771543086,0.0045500835066055,0.0036254662043731286,0.0048339549391641715,0.003616395348315268,0.0034869729295385985
0.1503006012024048,0.0049290187278103,0.003776527296222009,0.005035369728296012,0.003908471737588121,0.003771221343976084
0.156312625250501,0.0053388032378334,0.00392758838807089,0.005236784517427853,0.00421218152840708,0.004067736497330299
0.1623246492985972,0.0057495387844255,0.00407864947991977,0.005438199306559693,0.004516881380283242,0.004365635699022165
0.1683366733466934,0.0061940766199594,0.004229710571768651,0.005639614095691534,0.004845066025861722,0.004686372472038055
0.1743486973947896,0.0066417733070748,0.004380771663617531,0.005841028884823374,0.0051816526215140365,0.005017364060478523
0.1803607214428857,0.0071105880880209,0.00453183275546641,0.0060424436739552135,0.005530338006148865,0.00536014209816906
0.1863727454909819,0.0075858636959572,0.0046828938473152905,0.006243858463087054,0.005881367928118175,0.005704241808888362
0.1923847695390781,0.0080663917015752,0.00483395493916417,0.006445273252218893,0.00623374466655473,0.00605153709823824
0.1983967935871743,0.0085843550409841,0.004985016031013051,0.006646688041350734,0.0066112830158981725,0.006422517242594075
0.2044088176352705,0.009106818948133,0.005136077122861931,0.006848102830482574,0.007004535459197718,0.006812396425837929
0.2104208416833667,0.0096580576546784,0.005287138214710813,0.007049517619614417,0.007422876372026523,0.007226327950337781
0.2164328657314629,0.0102225958989026,0.005438199306559693,0.007250932408746257,0.00784020946543662,0.00764017551986083
0.2224448897795591,0.0107941294560572,0.005589260398408574,0.007452347197878098,0.008262159469596325,0.008058353100368992
0.2284569138276553,0.0113726991245932,0.005740321490257454,0.0076537619870099384,0.008690496884729521,0.00848329460941411
0.2344689378757515,0.0119742699264797,0.005891382582106334,0.007855176776141778,0.009140230198172478,0.008929808520031373
0.2404809619238476,0.0125922289645057,0.006042443673955213,0.008056591565273616,0.009604215099506637,0.009392118031264985
0.2464929859719438,0.0132293372485625,0.006193504765804093,0.008258006354405456,0.01007771373314009,0.009863528615402212
