0.0060120240480961,5.576980009400996e-06,8.311614863317391e-11,1.1082153151089854e-10
0.0120240480961923,2.497998943686006e-05,7.4457520428236e-10,9.927669390431465e-10
0.0180360721442885,6.205365847369039e-05,2.7744376484606507e-09,3.699250197947534e-09
0.0240480961923847,0.0001168163064667,6.963856047321636e-09,9.285141396428848e-09
0.0300601202404809,0.000185538686816,1.3825817059239475e-08,1.8434422745652633e-08
0.0360721442885771,0.0002693711223708,2.4087327055197386e-08,3.211643607359651e-08
0.0420841683366733,0.0003728294820725,3.889507478271766e-08,5.186009971029021e-08
0.0480961923847695,0.0004949495295625,5.901157772943908e-08,7.86821036392521e-08
0.0541082164328657,0.000630942035103,8.46288218572158e-08,1.128384291429544e-07
0.0601202404809619,0.0007766385109815,1.157458011399962e-07,1.5432773485332827e-07
0.0661322645290581,0.0009455464776642,1.550107757049489e-07,2.066810342732652e-07
0.0721442885771543,0.0011273495876281,2.0161655030980106e-07,2.6882206707973473e-07
0.0781563126252505,0.0013271026448941,2.571190118094915e-07,3.42825349079322e-07
0.0841683366733467,0.0015421999894252,3.2177704180022535e-07,4.290360557336338e-07
0.0901803607214428,0.0017681354439488,3.9526932528475565e-07,5.270257670463408e-07
0.096192384769539,0.0020123937965146,4.798652220166077e-07,6.398202960221435e-07
0.1022044088176352,0.0022714749213413,5.754971681139647e-07,7.673295574852863e-07
0.1082164328657314,0.0025525513000382,6.847519969629942e-07,9.130026626173256e-07
0.1142284569138276,0.0028546237484858,8.083301887488749e-07,1.0777735849984998e-06
0.1202404809619238,0.0031622105985253,9.425558839134529e-07,1.2567411785512705e-06
0.12625250501002,0.0034858052279819,1.0909597674519159e-06,1.454613023269221e-06
0.1322645290581162,0.003812829834176,1.2501335982692773e-06,1.6668447976923697e-06
0.1382765531062124,0.0041750918718192,1.4311336579613872e-06,1.908178210615183e-06
0.1442885771543086,0.0045500835066055,1.6274847665548704e-06,2.169979688739827e-06
0.1503006012024048,0.0049290187278103,1.8364825250664082e-06,2.448643366755211e-06
0.156312625250501,0.0053388032378334,2.0687289231747054e-06,2.758305230899607e-06
0.1623246492985972,0.0057495387844255,2.3135724035356096e-06,3.0847632047141458e-06
0.1683366733466934,0.0061940766199594,2.5847641876814376e-06,3.446352250241917e-06
0.1743486973947896,0.0066417733070748,2.870571505903844e-06,3.8274286745384584e-06
0.1803607214428857,0.0071105880880209,3.1791652223801368e-06,4.238886963173515e-06
0.1863727454909819,0.0075858636959572,3.5047177819253302e-06,4.672957042567107e-06
0.1923847695390781,0.0080663917015752,3.8469417381959475e-06,5.12925565092793e-06
0.1983967935871743,0.0085843550409841,4.2218999232596326e-06,5.6291998976795095e-06
0.2044088176352705,0.009106818948133,4.614577485259994e-06,6.152769980346658e-06
0.2104208416833667,0.0096580576546784,5.037837574517065e-06,6.717116766022753e-06
0.2164328657314629,0.0102225958989026,5.484663877912671e-06,7.312885170550228e-06
0.2224448897795591,0.0107941294560572,5.9521747018552805e-06,7.93623293580704e-06
0.2284569138276553,0.0113726991245932,6.440705914285795e-06,8.587607885714392e-06
0.2344689378757515,0.0119742699264797,6.959851513706213e-06,9.27980201827495e-06
0.2404809619238476,0.0125922289645057,7.506697692819899e-06,1.0008930257093199e-05
0.2464929859719438,0.0132293372485625,8.083664264148746e-06,1.0778219018864994e-05
0.25250501002004,0.0138744060777823,8.68460389389801e-06,1.1579471858530678e-05
0.2585170340681362,0.0145256142442108,9.308705383633886e-06,1.2411607178178514e-05
0.2645290581162324,0.0152160722655984,9.977955481996377e-06,1.3303940642661836e-05
0.2705410821643286,0.0159048625496735,1.0666667494741325e-05,1.4222223326321766e-05
0.2765531062124248,0.0166417971755365,1.1408915922369626e-05,1.5211887896492834e-05
0.282565130260521,0.0173413204406082,1.2146924849282402e-05,1.61958997990432e-05
0.2885771543086172,0.0180778972344266,1.293229116242002e-05,1.724305488322669e-05
0.2945891783567134,0.0188136538918455,1.3739013601988727e-05,1.8318684802651634e-05
0.3006012024048096,0.0196065377577655,1.4610236218431685e-05,1.948031495790891e-05
0.3066132264529058,0.0203962928895338,1.5502714145333955e-05,2.067028552711194e-05
